variant,model,test_case,pressure_mae,wear_mae_um,predicted_life,true_life,life_abs_error,native_actual_step,used_actual_step,candidate,test_files
R1_plus_slow,GRU,Run9.xlsx,1.618982195854187,0.06265938104680453,56185.273600475586,55593.87418134841,591.3994191271777,1087.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,LSTM,Run11.xlsx,2.407649278640747,0.02628918395007739,23511.926337016484,23918.706127369696,406.77979035321187,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,LSTM,Run4.xlsx,4.0991668701171875,0.03381633723194215,38547.43120781083,38722.98916828896,175.55796047813055,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,LSTM,Run8.xlsx,3.718644380569458,0.07421651239754617,42767.77211390992,41489.80405662315,1277.9680572867728,652.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,LSTM,Run9.xlsx,2.388275623321533,0.04870428818164257,55306.76579803231,55593.87418134841,287.10838331609557,1087.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,1D-CNN,Run11.xlsx,4.0242438316345215,0.030403697289511714,24131.608490813247,23918.706127369696,212.9023634435507,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,1D-CNN,Run4.xlsx,6.574427127838135,0.11602633839118287,37523.453816776404,38722.98916828896,1199.5353515125535,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,1D-CNN,Run8.xlsx,4.581231117248535,0.10751774663378379,43981.186415366225,41489.80405662315,2491.3823587430743,652.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,1D-CNN,Run9.xlsx,2.485023021697998,0.05876032619772599,56891.88157165064,55593.87418134841,1298.0073903022349,1087.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,Transformer,Run11.xlsx,2.528843402862549,0.07621084756326192,23179.980296007194,23918.706127369696,738.7258313625025,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
